"","Model.name","Algo","Run","Dataset","Expl.var","Rand","Var.imp"
"619","AllData_RUN5_GBM","GBM","RUN5","AllData","Elevation","rand1",0.010672
"620","AllData_RUN5_GBM","GBM","RUN5","AllData","Slope","rand1",0.018845
"621","AllData_RUN5_GBM","GBM","RUN5","AllData","Aspect","rand2",0.024994
"622","AllData_RUN5_GBM","GBM","RUN5","AllData","Average_GCW","rand2",0.39469
"623","AllData_RUN5_GBM","GBM","RUN5","AllData","Average_snow","rand2",0.519351
"624","AllData_RUN5_GBM","GBM","RUN5","AllData","Elevation","rand2",0.011517
"625","AllData_RUN5_GBM","GBM","RUN5","AllData","Slope","rand2",0.018913
"626","AllData_RUN5_GBM","GBM","RUN5","AllData","Aspect","rand3",0.0253
"627","AllData_RUN5_GBM","GBM","RUN5","AllData","Average_GCW","rand3",0.395725
"628","AllData_RUN5_GBM","GBM","RUN5","AllData","Average_snow","rand3",0.527649
"629","AllData_RUN5_GBM","GBM","RUN5","AllData","Elevation","rand3",0.010544
"630","AllData_RUN5_GBM","GBM","RUN5","AllData","Slope","rand3",0.019326
"631","AllData_RUN5_GAM","GAM","RUN5","AllData","Aspect","rand1",0.114513
"632","AllData_RUN5_GAM","GAM","RUN5","AllData","Average_GCW","rand1",0.390582
"633","AllData_RUN5_GAM","GAM","RUN5","AllData","Average_snow","rand1",0.443777
"634","AllData_RUN5_GAM","GAM","RUN5","AllData","Elevation","rand1",0.104379
"635","AllData_RUN5_GAM","GAM","RUN5","AllData","Slope","rand1",0.074886
"636","AllData_RUN5_GAM","GAM","RUN5","AllData","Aspect","rand2",0.116117
"637","AllData_RUN5_GAM","GAM","RUN5","AllData","Average_GCW","rand2",0.383422
"638","AllData_RUN5_GAM","GAM","RUN5","AllData","Average_snow","rand2",0.440513
"639","AllData_RUN5_GAM","GAM","RUN5","AllData","Elevation","rand2",0.111234
"640","AllData_RUN5_GAM","GAM","RUN5","AllData","Slope","rand2",0.07367
"641","AllData_RUN5_GAM","GAM","RUN5","AllData","Aspect","rand3",0.116342
"642","AllData_RUN5_GAM","GAM","RUN5","AllData","Average_GCW","rand3",0.388349
"643","AllData_RUN5_GAM","GAM","RUN5","AllData","Average_snow","rand3",0.443237
"644","AllData_RUN5_GAM","GAM","RUN5","AllData","Elevation","rand3",0.112226
"645","AllData_RUN5_GAM","GAM","RUN5","AllData","Slope","rand3",0.0771539999999999
"646","AllData_RUN5_CTA","CTA","RUN5","AllData","Aspect","rand1",0
"647","AllData_RUN5_CTA","CTA","RUN5","AllData","Average_GCW","rand1",0.386508
"648","AllData_RUN5_CTA","CTA","RUN5","AllData","Average_snow","rand1",0.620725
"649","AllData_RUN5_CTA","CTA","RUN5","AllData","Elevation","rand1",0
"650","AllData_RUN5_CTA","CTA","RUN5","AllData","Slope","rand1",0.020224
"651","AllData_RUN5_CTA","CTA","RUN5","AllData","Aspect","rand2",0
"652","AllData_RUN5_CTA","CTA","RUN5","AllData","Average_GCW","rand2",0.387322
"653","AllData_RUN5_CTA","CTA","RUN5","AllData","Average_snow","rand2",0.614953
"654","AllData_RUN5_CTA","CTA","RUN5","AllData","Elevation","rand2",0
"655","AllData_RUN5_CTA","CTA","RUN5","AllData","Slope","rand2",0.018809
"656","AllData_RUN5_CTA","CTA","RUN5","AllData","Aspect","rand3",0
"657","AllData_RUN5_CTA","CTA","RUN5","AllData","Average_GCW","rand3",0.393227
"658","AllData_RUN5_CTA","CTA","RUN5","AllData","Average_snow","rand3",0.625757
"659","AllData_RUN5_CTA","CTA","RUN5","AllData","Elevation","rand3",0
"660","AllData_RUN5_CTA","CTA","RUN5","AllData","Slope","rand3",0.021472
"661","AllData_RUN5_ANN","ANN","RUN5","AllData","Aspect","rand1",0.21055
"662","AllData_RUN5_ANN","ANN","RUN5","AllData","Average_GCW","rand1",0.410103
"663","AllData_RUN5_ANN","ANN","RUN5","AllData","Average_snow","rand1",0.471913
"664","AllData_RUN5_ANN","ANN","RUN5","AllData","Elevation","rand1",0.047388
"665","AllData_RUN5_ANN","ANN","RUN5","AllData","Slope","rand1",0.122901
"666","AllData_RUN5_ANN","ANN","RUN5","AllData","Aspect","rand2",0.212705
"667","AllData_RUN5_ANN","ANN","RUN5","AllData","Average_GCW","rand2",0.417376
"668","AllData_RUN5_ANN","ANN","RUN5","AllData","Average_snow","rand2",0.463527
"669","AllData_RUN5_ANN","ANN","RUN5","AllData","Elevation","rand2",0.04513
"670","AllData_RUN5_ANN","ANN","RUN5","AllData","Slope","rand2",0.111334
"671","AllData_RUN5_ANN","ANN","RUN5","AllData","Aspect","rand3",0.208715
"672","AllData_RUN5_ANN","ANN","RUN5","AllData","Average_GCW","rand3",0.416409
"673","AllData_RUN5_ANN","ANN","RUN5","AllData","Average_snow","rand3",0.464284
"674","AllData_RUN5_ANN","ANN","RUN5","AllData","Elevation","rand3",0.041814
"675","AllData_RUN5_ANN","ANN","RUN5","AllData","Slope","rand3",0.124628
"676","AllData_RUN5_SRE","SRE","RUN5","AllData","Aspect","rand1",0.549428
"677","AllData_RUN5_SRE","SRE","RUN5","AllData","Average_GCW","rand1",0.043554
"678","AllData_RUN5_SRE","SRE","RUN5","AllData","Average_snow","rand1",0.00380999999999998
"679","AllData_RUN5_SRE","SRE","RUN5","AllData","Elevation","rand1",0.27736
"680","AllData_RUN5_SRE","SRE","RUN5","AllData","Slope","rand1",0.163111
"681","AllData_RUN5_SRE","SRE","RUN5","AllData","Aspect","rand2",0.561557
"682","AllData_RUN5_SRE","SRE","RUN5","AllData","Average_GCW","rand2",0.045583
"683","AllData_RUN5_SRE","SRE","RUN5","AllData","Average_snow","rand2",0.00380999999999998
"684","AllData_RUN5_SRE","SRE","RUN5","AllData","Elevation","rand2",0.279359
"685","AllData_RUN5_SRE","SRE","RUN5","AllData","Slope","rand2",0.16479
"686","AllData_RUN5_SRE","SRE","RUN5","AllData","Aspect","rand3",0.567607
"687","AllData_RUN5_SRE","SRE","RUN5","AllData","Average_GCW","rand3",0.043575
"688","AllData_RUN5_SRE","SRE","RUN5","AllData","Average_snow","rand3",0.00380999999999998
"689","AllData_RUN5_SRE","SRE","RUN5","AllData","Elevation","rand3",0.277701
"690","AllData_RUN5_SRE","SRE","RUN5","AllData","Slope","rand3",0.168016
"691","AllData_RUN5_FDA","FDA","RUN5","AllData","Aspect","rand1",0.000856999999999997
"692","AllData_RUN5_FDA","FDA","RUN5","AllData","Average_GCW","rand1",0.133578
"693","AllData_RUN5_FDA","FDA","RUN5","AllData","Average_snow","rand1",0.826986
"694","AllData_RUN5_FDA","FDA","RUN5","AllData","Elevation","rand1",0
"695","AllData_RUN5_FDA","FDA","RUN5","AllData","Slope","rand1",0.00323899999999999
"696","AllData_RUN5_FDA","FDA","RUN5","AllData","Aspect","rand2",0.000963000000000047
"697","AllData_RUN5_FDA","FDA","RUN5","AllData","Average_GCW","rand2",0.127462
"698","AllData_RUN5_FDA","FDA","RUN5","AllData","Average_snow","rand2",0.823903
"699","AllData_RUN5_FDA","FDA","RUN5","AllData","Elevation","rand2",0
"700","AllData_RUN5_FDA","FDA","RUN5","AllData","Slope","rand2",0.00328099999999998
"701","AllData_RUN5_FDA","FDA","RUN5","AllData","Aspect","rand3",0.00091399999999997
"702","AllData_RUN5_FDA","FDA","RUN5","AllData","Average_GCW","rand3",0.133759
"703","AllData_RUN5_FDA","FDA","RUN5","AllData","Average_snow","rand3",0.817346
"704","AllData_RUN5_FDA","FDA","RUN5","AllData","Elevation","rand3",0
"705","AllData_RUN5_FDA","FDA","RUN5","AllData","Slope","rand3",0.00325500000000001
"706","AllData_RUN5_MARS","MARS","RUN5","AllData","Aspect","rand1",0.110055
"707","AllData_RUN5_MARS","MARS","RUN5","AllData","Average_GCW","rand1",0.408795
"708","AllData_RUN5_MARS","MARS","RUN5","AllData","Average_snow","rand1",0.463079
"709","AllData_RUN5_MARS","MARS","RUN5","AllData","Elevation","rand1",0.016141
"710","AllData_RUN5_MARS","MARS","RUN5","AllData","Slope","rand1",0.038037
"711","AllData_RUN5_MARS","MARS","RUN5","AllData","Aspect","rand2",0.11358
"712","AllData_RUN5_MARS","MARS","RUN5","AllData","Average_GCW","rand2",0.400305
"713","AllData_RUN5_MARS","MARS","RUN5","AllData","Average_snow","rand2",0.476155
"714","AllData_RUN5_MARS","MARS","RUN5","AllData","Elevation","rand2",0.017256
"715","AllData_RUN5_MARS","MARS","RUN5","AllData","Slope","rand2",0.036571
"716","AllData_RUN5_MARS","MARS","RUN5","AllData","Aspect","rand3",0.113194
"717","AllData_RUN5_MARS","MARS","RUN5","AllData","Average_GCW","rand3",0.407663
"718","AllData_RUN5_MARS","MARS","RUN5","AllData","Average_snow","rand3",0.468296
"719","AllData_RUN5_MARS","MARS","RUN5","AllData","Elevation","rand3",0.017002
"720","AllData_RUN5_MARS","MARS","RUN5","AllData","Slope","rand3",0.037627
"721","AllData_RUN5_RF","RF","RUN5","AllData","Aspect","rand1",0.034662
"722","AllData_RUN5_RF","RF","RUN5","AllData","Average_GCW","rand1",0.190642
"723","AllData_RUN5_RF","RF","RUN5","AllData","Average_snow","rand1",0.700656
"724","AllData_RUN5_RF","RF","RUN5","AllData","Elevation","rand1",0.0332170000000001
"725","AllData_RUN5_RF","RF","RUN5","AllData","Slope","rand1",0.038583
"726","AllData_RUN5_RF","RF","RUN5","AllData","Aspect","rand2",0.0337499999999999
"727","AllData_RUN5_RF","RF","RUN5","AllData","Average_GCW","rand2",0.179013
"728","AllData_RUN5_RF","RF","RUN5","AllData","Average_snow","rand2",0.704613
"729","AllData_RUN5_RF","RF","RUN5","AllData","Elevation","rand2",0.032496
"730","AllData_RUN5_RF","RF","RUN5","AllData","Slope","rand2",0.034554
"731","AllData_RUN5_RF","RF","RUN5","AllData","Aspect","rand3",0.033541
"732","AllData_RUN5_RF","RF","RUN5","AllData","Average_GCW","rand3",0.186291
"733","AllData_RUN5_RF","RF","RUN5","AllData","Average_snow","rand3",0.708062
"734","AllData_RUN5_RF","RF","RUN5","AllData","Elevation","rand3",0.033836
"735","AllData_RUN5_RF","RF","RUN5","AllData","Slope","rand3",0.033601
"736","AllData_RUN5_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN5","AllData","Aspect","rand1",0.030956
"737","AllData_RUN5_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN5","AllData","Average_GCW","rand1",0.265497
"738","AllData_RUN5_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN5","AllData","Average_snow","rand1",0.653317
"739","AllData_RUN5_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN5","AllData","Elevation","rand1",0.017132
"740","AllData_RUN5_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN5","AllData","Slope","rand1",0.023331
"741","AllData_RUN5_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN5","AllData","Aspect","rand2",0.027934
"742","AllData_RUN5_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN5","AllData","Average_GCW","rand2",0.268637
"743","AllData_RUN5_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN5","AllData","Average_snow","rand2",0.662823
"744","AllData_RUN5_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN5","AllData","Elevation","rand2",0.018512
"745","AllData_RUN5_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN5","AllData","Slope","rand2",0.023667
"746","AllData_RUN5_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN5","AllData","Aspect","rand3",0.030904
"747","AllData_RUN5_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN5","AllData","Average_GCW","rand3",0.267563
"748","AllData_RUN5_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN5","AllData","Average_snow","rand3",0.641165
"749","AllData_RUN5_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN5","AllData","Elevation","rand3",0.01925
"750","AllData_RUN5_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN5","AllData","Slope","rand3",0.023497
