OID_,CID,longitude,lattitude
4421,4421,163.255379440000013,-77.591978749999996
4422,4422,163.299757949999986,-77.602390740000004
4423,4423,163.212991049999999,-77.622635939999995
4424,4424,163.044815470000003,-77.629695069999997
4425,4425,163.236940210000000,-77.596232459999996
4426,4426,163.306724680000002,-77.607249560000000
4427,4427,163.330776009999994,-77.614217850000003
4428,4428,163.092213229999999,-77.646366499999999
4429,4429,163.322640979999989,-77.620949359999997
4430,4430,163.214422969999987,-77.615399560000000
4431,4431,163.195881619999994,-77.619190309999993
4432,4432,163.072891360000000,-77.636846039999995
4433,4433,163.019964429999987,-77.625485630000000
4434,4434,163.232715149999990,-77.624111970000001
4435,4435,163.251715890000014,-77.591479509999999
4436,4436,163.080625919999989,-77.606271599999999
4437,4437,163.194210279999993,-77.626321840000003
4438,4438,163.045519539999987,-77.599039939999997
4439,4439,163.255588490000008,-77.631016799999998
4440,4440,163.237322199999994,-77.611088640000006
4441,4441,163.107791550000002,-77.612236510000002
4442,4442,163.207053000000002,-77.616573979999998
4443,4443,163.048235269999992,-77.616907519999998
4444,4444,163.028892439999993,-77.614486779999993
4445,4445,163.230719660000005,-77.616636560000003
4446,4446,163.193012460000006,-77.589557479999996
4447,4447,163.317520480000013,-77.606253039999999
4448,4448,163.067230649999999,-77.631817499999997
4449,4449,163.311375720000001,-77.608855239999997
4450,4450,163.178336559999991,-77.612805899999998
4451,4451,163.095280320000001,-77.608990079999998
4452,4452,163.221395919999992,-77.616233129999998
4453,4453,163.214264229999998,-77.593772900000005
4454,4454,163.073362059999994,-77.651146040000000
4455,4455,163.217056350000007,-77.598772019999998
4456,4456,163.136878650000000,-77.605704709999998
4457,4457,163.063202710000013,-77.639499420000007
4458,4458,163.005157239999988,-77.622635590000002
4459,4459,163.283655869999990,-77.596704840000001
4460,4460,163.236136200000004,-77.604703279999995
4461,4461,163.214889800000009,-77.590557459999999
4462,4462,163.315734399999997,-77.598463609999996
4463,4463,163.026548219999995,-77.615207479999995
4464,4464,163.095543889999988,-77.647803690000003
4465,4465,163.118101749999994,-77.628906130000004
4466,4466,163.140035339999997,-77.620554450000000
4467,4467,163.024651580000011,-77.614602899999994
4468,4468,163.104299120000007,-77.600244290000006
4469,4469,163.110002670000000,-77.645181300000004
4470,4470,163.035426430000001,-77.632476690000004
4471,4471,163.229503149999999,-77.628458910000006
4472,4472,163.174927109999999,-77.582487200000003
4473,4473,163.225750659999989,-77.618493599999994
4474,4474,163.269341880000013,-77.618376389999995
4475,4475,163.020267300000000,-77.620942369999995
4476,4476,163.100803630000001,-77.622934860000001
4477,4477,163.088717860000003,-77.625420689999999
4478,4478,163.170068700000002,-77.642441880000007
4479,4479,163.150252789999996,-77.644373740000006
4480,4480,163.106444759999988,-77.633700680000004
4481,4481,163.063934230000001,-77.624041800000001
4482,4482,163.215567410000006,-77.605449129999997
4483,4483,163.265984470000006,-77.611961710000003
4484,4484,162.979090390000010,-77.613549599999999
4485,4485,163.163932939999995,-77.589163940000006
4486,4486,163.078797049999991,-77.626350200000005
4487,4487,163.181646840000013,-77.608359370000002
4488,4488,163.121507919999999,-77.648731220000002
4489,4489,163.131832190000011,-77.612789340000006
4490,4490,163.281183679999998,-77.620262440000005
4491,4491,163.324784480000005,-77.609479730000004
4492,4492,163.016483870000002,-77.606355010000001
4493,4493,163.167636289999990,-77.590180410000002
4494,4494,163.302701979999995,-77.614457020000003
4495,4495,163.275353179999996,-77.599201969999996
4496,4496,163.099529450000006,-77.629981029999996
4497,4497,163.139216159999989,-77.624354519999997
4498,4498,163.077164310000001,-77.618626030000001
4499,4499,163.127294110000008,-77.597214210000004
4500,4500,163.226501960000007,-77.623906800000000
4501,4501,163.151555419999994,-77.602042420000004
4502,4502,163.280901180000001,-77.613710870000006
4503,4503,163.152956730000000,-77.618822580000000
4504,4504,163.263910879999997,-77.619293180000000
4505,4505,163.190362759999999,-77.628844610000002
4506,4506,163.069732369999997,-77.601152519999999
4507,4507,163.082559419999995,-77.628829699999997
4508,4508,163.184970819999990,-77.622223910000002
4509,4509,163.159389959999999,-77.620600449999998
4510,4510,163.067628020000001,-77.632367110000004
4511,4511,163.169259269999998,-77.582293359999994
4512,4512,163.060533490000012,-77.628049120000000
4513,4513,163.237145239999990,-77.628645969999994
4514,4514,163.122685759999996,-77.616367120000007
4515,4515,163.248787749999991,-77.592750449999997
4516,4516,163.155156470000009,-77.607111200000006
4517,4517,163.283098359999997,-77.600074860000007
4518,4518,163.291821569999996,-77.595825919999996
4519,4519,163.215425680000010,-77.627883069999996
4520,4520,163.044159519999994,-77.627211939999995
4521,4521,163.130578439999994,-77.646212660000003
4522,4522,163.224811119999998,-77.617399870000000
4523,4523,163.097126390000000,-77.641881100000006
4524,4524,163.235975800000006,-77.587614009999996
4525,4525,163.097876509999992,-77.592227339999994
4526,4526,163.256637829999988,-77.614902529999995
4527,4527,163.126436810000001,-77.645105720000004
4528,4528,163.162286599999987,-77.622331430000003
4529,4529,163.072682450000002,-77.634351060000000
4530,4530,163.014746199999990,-77.603508649999995
4531,4531,163.192163469999997,-77.622851870000005
4532,4532,163.170104900000013,-77.645474059999998
4533,4533,163.237075010000012,-77.594308839999997
4534,4534,163.148937189999998,-77.626478509999998
4535,4535,163.300121520000005,-77.607052519999996
4536,4536,163.235181280000006,-77.625543649999997
4537,4537,163.077358510000010,-77.630571119999999
4538,4538,163.210504429999986,-77.634389270000000
4539,4539,163.162790650000005,-77.592777760000004
4540,4540,163.167740439999989,-77.614881380000000
4541,4541,163.319627410000010,-77.603603730000003
4542,4542,163.179337659999987,-77.588635949999997
4543,4543,163.256924709999993,-77.600263150000004
4544,4544,163.092853050000002,-77.603659199999996
4545,4545,163.013707990000000,-77.618973810000000
4546,4546,163.044153380000012,-77.608387649999997
4547,4547,163.074327240000002,-77.611767369999995
4548,4548,163.194195519999994,-77.590027120000002
4549,4549,163.296706580000006,-77.604563400000004
4550,4550,163.185188629999999,-77.609398870000007
4551,4551,163.296881899999988,-77.595134369999997
4552,4552,163.213527809999988,-77.606272230000002
4553,4553,163.032825639999999,-77.629268839999995
4554,4554,163.212208959999998,-77.615420369999995
4555,4555,162.994023889999994,-77.622379589999994
4556,4556,163.084906770000003,-77.619862110000000
4557,4557,163.190051750000009,-77.590347510000001
4558,4558,163.182897319999995,-77.590124169999996
4559,4559,163.139985279999991,-77.590396319999996
4560,4560,163.131660820000008,-77.610507560000002
4561,4561,163.013477160000008,-77.612549009999995
4562,4562,163.108361209999998,-77.597074059999997
4563,4563,163.124773890000000,-77.594023390000004
4564,4564,163.180988930000012,-77.622429080000003
4565,4565,163.252650160000002,-77.597186030000003
4566,4566,163.101844379999989,-77.627584479999996
4567,4567,163.307780049999991,-77.606462859999993
4568,4568,163.119907759999990,-77.596511199999995
4569,4569,163.170747110000008,-77.600571079999995
4570,4570,163.248005739999996,-77.621593880000006
4571,4571,163.082683370000012,-77.619938930000004
4572,4572,163.138010879999996,-77.637545480000000
4573,4573,163.126805569999988,-77.588433760000001
4574,4574,163.050690510000010,-77.630233320000002
4575,4575,163.116244760000001,-77.603195830000004
4576,4576,163.313966889999989,-77.605651829999999
4577,4577,163.155732860000001,-77.635706880000001
4578,4578,163.274090980000011,-77.591676570000004
4579,4579,163.104257920000009,-77.604172100000000
4580,4580,163.224781849999999,-77.637190810000007
4581,4581,163.194193829999989,-77.638485950000003
4582,4582,163.046563579999997,-77.621638919999995
4583,4583,163.070843470000000,-77.632476729999993
4584,4584,163.125850479999997,-77.626882230000007
4585,4585,163.055200409999998,-77.633896379999996
4586,4586,163.219024609999991,-77.603333120000002
4587,4587,163.231330829999990,-77.635775339999995
4588,4588,163.098548450000010,-77.629464540000001
4589,4589,163.150134059999999,-77.585463930000003
4590,4590,163.323265859999992,-77.613420370000000
4591,4591,163.103200820000012,-77.607095479999998
4592,4592,163.060128289999994,-77.604683960000003
4593,4593,163.126773100000008,-77.616533380000007
4594,4594,163.131129490000006,-77.645726260000004
4595,4595,163.191155500000008,-77.587073899999993
4596,4596,163.084767629999988,-77.595816119999995
4597,4597,163.183052210000000,-77.617502950000002
4598,4598,163.169558569999992,-77.635792409999993
4599,4599,163.167263929999990,-77.619147479999995
4600,4600,163.161043409999991,-77.586332450000000
4601,4601,163.168806609999990,-77.589021509999995
4602,4602,163.128607789999990,-77.593275950000006
4603,4603,163.113698199999988,-77.604609049999993
4604,4604,163.222187450000007,-77.623659739999994
4605,4605,163.243303010000005,-77.592527590000003
4606,4606,163.238531959999989,-77.627791079999994
4607,4607,163.114898509999989,-77.611375580000001
4608,4608,163.068018419999987,-77.647819029999994
4609,4609,163.302952059999996,-77.596874560000003
4610,4610,163.186081110000003,-77.632408799999993
4611,4611,163.142970789999993,-77.593573210000002
4612,4612,163.168971870000007,-77.604769099999999
4613,4613,163.169315659999995,-77.603215410000004
4614,4614,163.252270399999986,-77.609976040000006
4615,4615,163.007000269999992,-77.612905380000001
4616,4616,163.175043210000013,-77.640090650000005
4617,4617,163.114168169999999,-77.647752190000006
4618,4618,163.148975930000006,-77.603023570000005
4619,4619,163.292842159999992,-77.615153329999998
4620,4620,163.144246820000006,-77.605914380000002
4621,4621,163.189867270000008,-77.635422579999997
4622,4622,163.209419480000008,-77.590097510000007
4623,4623,163.290318729999996,-77.598664369999995
4624,4624,163.078210060000004,-77.604536499999995
4625,4625,163.221908719999988,-77.607509919999998
4626,4626,163.024612679999990,-77.616403890000001
4627,4627,163.309877730000011,-77.616217980000002
4628,4628,163.094646619999992,-77.596614939999995
4629,4629,163.124364740000004,-77.650856500000003
4630,4630,162.993274719999988,-77.620118969999993
4631,4631,163.283399290000006,-77.618955630000002
4632,4632,163.248974940000011,-77.608266909999998
4633,4633,163.022456330000011,-77.611858080000005
4634,4634,163.266998660000013,-77.625262199999995
4635,4635,163.201867709999988,-77.640205690000002
4636,4636,163.193486129999997,-77.638923739999996
4637,4637,163.091136239999997,-77.656063320000001
4638,4638,163.185070249999995,-77.611073829999995
4639,4639,163.094632259999997,-77.593038600000000
4640,4640,163.037124089999992,-77.599945579999996
4641,4641,163.200430549999993,-77.596365789999993
4642,4642,163.227690010000003,-77.599107470000007
4643,4643,163.067955479999995,-77.596833750000002
4644,4644,163.207519590000004,-77.584452859999999
4645,4645,163.153761010000011,-77.629249860000002
4646,4646,163.225055970000000,-77.591994479999997
4647,4647,163.228273730000012,-77.592159129999999
4648,4648,163.164901479999997,-77.618373960000000
4649,4649,163.222116760000006,-77.599028390000001
4650,4650,163.318879189999990,-77.609322550000002
4651,4651,162.966283099999998,-77.609653109999996
4652,4652,163.137617100000000,-77.635590050000005
4653,4653,163.089004920000008,-77.623878340000005
4654,4654,163.154698309999986,-77.620327700000004
4655,4655,163.000914520000009,-77.622096380000002
4656,4656,163.160243210000004,-77.638915220000001
4657,4657,163.182897080000004,-77.641961859999995
4658,4658,163.113219280000010,-77.613464440000001
4659,4659,163.279768520000005,-77.610670760000005
4660,4660,163.093227600000006,-77.625731060000007
4661,4661,163.227116950000010,-77.594965569999999
4662,4662,163.063934249999988,-77.646690010000000
4663,4663,163.049330150000003,-77.599174329999997
4664,4664,163.095884880000000,-77.617249849999993
4665,4665,163.081824810000001,-77.608092950000000
4666,4666,163.146989060000010,-77.601891100000003
4667,4667,163.136464789999991,-77.646129209999998
4668,4668,163.030210549999993,-77.626774159999997
4669,4669,163.104234069999990,-77.614952290000005
4670,4670,163.021264070000001,-77.604143260000001
4671,4671,163.063577240000001,-77.644906640000002
4672,4672,163.130277790000008,-77.599960199999998
4673,4673,163.270487129999992,-77.607925460000004
4674,4674,162.981243599999999,-77.616530420000004
4675,4675,163.168423539999992,-77.587399540000007
4676,4676,163.184296609999990,-77.616357840000006
4677,4677,163.259056310000005,-77.598070289999995
4678,4678,163.205158110000013,-77.606712779999995
4679,4679,163.203677489999990,-77.610232269999997
4680,4680,163.321224989999990,-77.605661440000006
4681,4681,163.263999049999995,-77.594435180000005
4682,4682,163.174029969999992,-77.630985150000001
4683,4683,163.170424749999995,-77.624915020000003
4684,4684,163.286821800000013,-77.620376710000002
4685,4685,163.180532209999996,-77.605587290000003
4686,4686,163.059516500000001,-77.639148689999999
4687,4687,163.249512320000008,-77.632234040000000
4688,4688,163.259961449999992,-77.621830739999993
4689,4689,163.071409369999998,-77.637470600000000
4690,4690,163.013795829999992,-77.623876530000004
4691,4691,163.136396009999999,-77.632536509999994
4692,4692,163.059051589999996,-77.624108509999999
4693,4693,163.317926739999990,-77.617009060000001
4694,4694,163.139811259999988,-77.595624299999997
4695,4695,163.107353399999994,-77.645231679999995
4696,4696,163.338164860000006,-77.612754440000003
4697,4697,163.195972670000003,-77.601817299999993
4698,4698,163.142007960000001,-77.648431189999997
4699,4699,163.107613839999999,-77.598393509999994
4700,4700,163.288590840000012,-77.613028970000002
4701,4701,163.284771479999989,-77.597373039999994
4702,4702,163.169337869999993,-77.614181320000000
4703,4703,163.177895129999996,-77.627792650000004
4704,4704,163.190634869999997,-77.638964720000004
4705,4705,163.177762470000005,-77.633890899999997
4706,4706,163.135039489999997,-77.596451650000006
4707,4707,163.031432389999992,-77.617335420000003
4708,4708,163.275109539999988,-77.599130320000000
4709,4709,163.315454160000002,-77.611322970000003
4710,4710,163.117875400000003,-77.643667500000006
4711,4711,163.215670579999994,-77.603069309999995
4712,4712,163.178187100000002,-77.615029669999998
4713,4713,163.247543049999990,-77.615939789999999
4714,4714,163.205486129999997,-77.612384379999995
4715,4715,163.164908630000014,-77.639224609999999
4716,4716,163.200609320000012,-77.632309410000005
4717,4717,163.093131090000014,-77.602903870000006
4718,4718,163.299560189999994,-77.598699429999996
4719,4719,163.189013369999998,-77.619358489999996
4720,4720,163.075635330000011,-77.596058350000007
4721,4721,163.007734340000013,-77.622967860000003
4722,4722,163.206997970000003,-77.585790480000000
4723,4723,163.181333459999991,-77.637291599999998
4724,4724,163.172107720000014,-77.619904860000005
4725,4725,163.143996170000008,-77.631745830000000
4726,4726,163.099697300000003,-77.623247219999996
4727,4727,163.196676309999987,-77.638346979999994
4728,4728,163.273331509999991,-77.598564949999997
4729,4729,163.122442799999988,-77.631541139999996
4730,4730,163.192659529999986,-77.586206750000002
4731,4731,163.289899190000000,-77.619705600000003
4732,4732,163.320060839999996,-77.614766529999997
4733,4733,163.122990979999997,-77.614356479999998
4734,4734,163.181490139999994,-77.613247410000000
4735,4735,163.167956479999987,-77.586452129999998
4736,4736,163.011924440000001,-77.606467580000000
4737,4737,163.245520900000002,-77.607873699999999
4738,4738,163.248331089999994,-77.606676559999997
4739,4739,163.103523010000004,-77.639135539999998
4740,4740,163.086011839999998,-77.644122600000003
4741,4741,163.186282269999992,-77.638681169999998
4742,4742,163.298399300000000,-77.596477730000004
4743,4743,163.000424809999998,-77.606285000000000
4744,4744,162.985771970000002,-77.610328100000004
4745,4745,163.055930950000004,-77.610232580000002
4746,4746,163.318571530000014,-77.597708909999994
4747,4747,163.188785940000002,-77.642873339999994
4748,4748,163.301645129999997,-77.599675509999997
4749,4749,163.160570379999996,-77.612143050000000
4750,4750,163.027318720000011,-77.620010789999995
4751,4751,163.176275059999995,-77.619057020000000
4752,4752,163.303736359999988,-77.598262779999999
4753,4753,163.051789950000000,-77.638121299999995
4754,4754,163.276091140000005,-77.614232680000001
4755,4755,163.177714830000014,-77.597423280000001
4756,4756,163.123926229999995,-77.601861150000005
4757,4757,163.283529890000011,-77.607885370000005
4758,4758,163.070459190000008,-77.602989170000001
4759,4759,163.198049450000013,-77.621937959999997
4760,4760,163.336449049999999,-77.611020830000001
4761,4761,163.172803079999994,-77.584530130000005
4762,4762,163.129235950000009,-77.614300060000005
4763,4763,163.038937750000002,-77.607442449999994
4764,4764,163.090414670000001,-77.632861349999999
4765,4765,163.225410829999987,-77.619244170000002
4766,4766,163.052960769999999,-77.631305990000001
4767,4767,163.133937400000008,-77.604633000000007
4768,4768,163.214788290000001,-77.636914939999997
4769,4769,163.163997590000008,-77.642645659999999
4770,4770,163.081024200000002,-77.616020340000006
4771,4771,163.131521240000012,-77.599649850000006
4772,4772,163.288455440000007,-77.598811780000005
4773,4773,163.308010450000012,-77.602639969999998
4774,4774,163.095401229999993,-77.642736810000002
4775,4775,163.138671359999989,-77.603737379999998
4776,4776,163.206231290000005,-77.622276389999996
4777,4777,163.156395199999992,-77.621841459999999
4778,4778,162.984697250000011,-77.617542099999994
4779,4779,163.058841480000012,-77.624644029999999
4780,4780,163.043674829999986,-77.636388429999997
4781,4781,163.173374080000002,-77.618967580000003
4782,4782,163.204649700000004,-77.583501409999997
4783,4783,163.176683359999998,-77.638115299999996
4784,4784,163.174161230000010,-77.593258579999997
4785,4785,163.061730119999993,-77.602922980000002
4786,4786,163.104205489999998,-77.649534279999997
4787,4787,163.111385729999995,-77.642192109999996
4788,4788,163.176626270000014,-77.590257760000000
4789,4789,163.076934310000013,-77.611576940000006
4790,4790,163.041685300000012,-77.601695129999996
4791,4791,163.257091260000010,-77.596737700000006
4792,4792,163.294449369999995,-77.600703920000001
4793,4793,163.187087219999995,-77.605702899999997
4794,4794,163.137325080000011,-77.601182699999995
4795,4795,163.182736890000001,-77.582160560000005
4796,4796,163.159102139999987,-77.620701330000003
4797,4797,163.139827620000005,-77.620534140000004
4798,4798,163.202978389999998,-77.621546980000005
4799,4799,163.297194170000012,-77.613964280000005
4800,4800,163.159758500000009,-77.632022030000002
4801,4801,163.053202650000003,-77.608151939999999
4802,4802,163.076118330000014,-77.608907160000001
4803,4803,163.248284750000010,-77.598512009999993
4804,4804,163.126577450000013,-77.630701770000002
4805,4805,163.328977019999996,-77.608487650000001
4806,4806,163.314183430000014,-77.614998749999998
4807,4807,163.314821510000002,-77.598543109999994
4808,4808,163.303520870000000,-77.595894070000000
4809,4809,162.995548270000000,-77.610450020000002
4810,4810,163.040961530000004,-77.634845459999994
4811,4811,163.149814380000009,-77.630152949999996
4812,4812,163.056531680000006,-77.634256640000004
4813,4813,163.237692129999999,-77.592810619999995
4814,4814,163.071200879999992,-77.634040069999998
4815,4815,163.213660210000000,-77.591840550000001
4816,4816,163.142031470000006,-77.628431660000004
4817,4817,163.116115269999995,-77.610849869999996
4818,4818,163.030130149999991,-77.601922369999997
4819,4819,163.256887949999992,-77.615805580000000
4820,4820,163.273111319999998,-77.591640620000007
4821,4821,163.208292529999994,-77.604548350000002
4822,4822,163.195111169999990,-77.614313929999994
4823,4823,163.065551900000003,-77.604454860000004
4824,4824,163.026832369999994,-77.609623859999999
4825,4825,163.153632210000012,-77.632744410000001
4826,4826,163.232640559999993,-77.603063399999996
4827,4827,163.290688369999998,-77.596538409999994
4828,4828,163.313178410000006,-77.601955369999999
4829,4829,163.166772960000003,-77.604499140000001
4830,4830,163.210594100000009,-77.594311120000000
4831,4831,163.186309660000006,-77.603347860000000
4832,4832,163.291468790000010,-77.626617960000004
4833,4833,163.183398290000014,-77.595792560000007
4834,4834,163.055730540000013,-77.608530209999998
4835,4835,162.993709349999989,-77.613163439999994
4836,4836,163.099075230000011,-77.640124130000004
4837,4837,163.223956829999992,-77.606138310000006
4838,4838,163.281269329999986,-77.598108330000002
4839,4839,163.029229439999995,-77.618816319999993
4840,4840,163.145523029999993,-77.640344470000002
4841,4841,163.060246890000002,-77.630853750000000
4842,4842,163.136080709999987,-77.590687520000003
4843,4843,163.113907890000007,-77.596610409999997
4844,4844,163.234306169999996,-77.605018549999997
4845,4845,163.229644339999993,-77.612403830000005
4846,4846,163.174859309999988,-77.610534400000006
4847,4847,163.101929360000014,-77.654604399999997
4848,4848,163.231742919999988,-77.635958849999994
4849,4849,163.203105660000006,-77.609975239999997
4850,4850,163.076306509999995,-77.625109890000004
4851,4851,163.154047050000003,-77.631550849999996
4852,4852,163.084249770000014,-77.607656570000003
4853,4853,163.302213700000010,-77.616841370000003
4854,4854,163.323321910000004,-77.600741009999993
4855,4855,163.053833290000000,-77.632194940000005
4856,4856,163.325688369999995,-77.619142010000004
4857,4857,163.163630269999999,-77.583378839999995
4858,4858,163.099109970000001,-77.646805349999994
4859,4859,163.308102359999992,-77.599985119999999
4860,4860,163.194458459999993,-77.591974080000000
4861,4861,163.059959120000002,-77.596930049999997
4862,4862,163.197935019999989,-77.626924959999997
4863,4863,163.064953159999988,-77.605693430000002
4864,4864,162.993120370000014,-77.616485850000004
4865,4865,163.208464010000000,-77.624998860000005
4866,4866,163.229761059999987,-77.625744460000007
4867,4867,163.109881930000000,-77.647732529999999
4868,4868,163.086775899999992,-77.644431690000005
4869,4869,163.100664249999994,-77.607121359999994
4870,4870,163.210940300000004,-77.612398470000002
4871,4871,163.170247609999990,-77.619403309999996
4872,4872,163.027792440000013,-77.634607099999997
4873,4873,163.311890330000011,-77.599903249999997
4874,4874,163.108567310000012,-77.609670059999999
4875,4875,163.244870929999990,-77.588906280000003
4876,4876,163.059899260000009,-77.612433820000007
4877,4877,163.088818870000011,-77.598817400000001
4878,4878,163.141275979999989,-77.605426399999999
4879,4879,163.135908760000007,-77.623631900000007
4880,4880,163.216811629999995,-77.613289449999996
4881,4881,163.248317130000004,-77.628357609999995
4882,4882,163.095575730000007,-77.649328760000003
4883,4883,163.054908079999990,-77.623062800000000
4884,4884,163.319304069999987,-77.621589430000000
4885,4885,163.142313569999999,-77.631380890000003
4886,4886,163.188932370000003,-77.617169469999993
4887,4887,163.066881440000003,-77.619761859999997
4888,4888,163.066891520000013,-77.628599620000003
4889,4889,163.088194439999995,-77.637042850000000
4890,4890,163.179326269999990,-77.610181330000003
4891,4891,163.112200680000001,-77.603159079999998
4892,4892,163.204561450000000,-77.633971369999998
4893,4893,163.081695819999993,-77.599864159999996
4894,4894,163.220139520000004,-77.615009420000007
4895,4895,163.223123810000004,-77.603027810000000
4896,4896,163.292092340000011,-77.623664800000000
4897,4897,163.117001890000012,-77.629217539999999
4898,4898,163.117619509999997,-77.652322979999994
4899,4899,163.272794820000001,-77.595160089999993
4900,4900,163.300709269999999,-77.609914970000005
4901,4901,163.165818220000006,-77.645279079999995
4902,4902,163.308082280000008,-77.616229250000004
4903,4903,163.016768500000012,-77.608116600000002
4904,4904,163.188105960000001,-77.629963820000000
4905,4905,163.191511450000007,-77.633230049999995
4906,4906,163.109085679999993,-77.638820390000006
4907,4907,163.144616520000000,-77.642739199999994
4908,4908,163.022605169999991,-77.632197199999993
4909,4909,163.173479450000002,-77.603482600000007
4910,4910,163.099781659999991,-77.595121190000000
4911,4911,163.090019530000006,-77.650767610000003
4912,4912,163.104908730000005,-77.602039860000005
4913,4913,163.064722359999990,-77.637936839999995
4914,4914,163.030256989999998,-77.635814620000005
4915,4915,163.326437859999999,-77.610171750000006
4916,4916,163.208152310000003,-77.627720670000002
4917,4917,163.210615840000003,-77.603485780000000
4918,4918,163.152022829999993,-77.639971230000000
4919,4919,163.172900550000008,-77.591939740000001
4920,4920,163.199713489999993,-77.602160440000006
4921,4921,163.161307770000008,-77.624524080000000
4922,4922,163.145308550000010,-77.633242150000001
4923,4923,163.128170219999987,-77.605067109999993
4924,4924,163.068740740000010,-77.596851310000005
4925,4925,163.091827609999996,-77.596485930000000
4926,4926,163.093426569999991,-77.621559800000000
4927,4927,163.213317640000014,-77.590641270000006
4928,4928,163.308885470000007,-77.606616459999998
4929,4929,163.271195269999993,-77.627825380000004
4930,4930,163.082113139999990,-77.647047950000001
4931,4931,163.149607140000001,-77.609407430000005
4932,4932,163.129315600000012,-77.594251689999993
4933,4933,163.251321920000009,-77.632132240000004
4934,4934,163.028577949999999,-77.627505670000005
4935,4935,163.188195589999992,-77.628387759999995
4936,4936,163.296395829999994,-77.616352269999993
4937,4937,163.142606760000007,-77.609406309999997
4938,4938,163.284768020000001,-77.626247879999994
4939,4939,163.117143330000005,-77.640870500000005
4940,4940,163.257216809999989,-77.612566209999997
4941,4941,163.055664689999986,-77.616366600000006
4942,4942,163.062694670000013,-77.613085249999997
4943,4943,163.290705779999996,-77.610145790000004
4944,4944,163.181031289999993,-77.633076869999996
4945,4945,163.278391770000013,-77.593087699999998
4946,4946,163.031024230000014,-77.618194020000004
4947,4947,163.162026849999990,-77.610249339999996
4948,4948,163.240938199999988,-77.593576040000002
4949,4949,163.155917789999990,-77.613107380000002
4950,4950,163.063920560000014,-77.600672459999998
4951,4951,163.139986679999993,-77.586564129999999
4952,4952,163.265198819999995,-77.604136909999994
4953,4953,163.110704859999998,-77.610649469999998
4954,4954,163.015958699999999,-77.615245490000007
4955,4955,163.118213999999995,-77.648368880000007
4956,4956,163.068933500000014,-77.616750030000006
4957,4957,163.156451769999990,-77.612486079999996
4958,4958,163.127246509999992,-77.645445499999994
4959,4959,163.124906640000006,-77.628252290000006
4960,4960,163.023414739999993,-77.603919059999996
4961,4961,163.069131150000004,-77.598966829999995
4962,4962,163.221358930000008,-77.636424280000000
4963,4963,163.198394909999990,-77.637668710000000
4964,4964,163.112313309999990,-77.647833790000007
4965,4965,163.035522820000011,-77.632841600000006
4966,4966,163.244126880000010,-77.592202729999997
4967,4967,163.183142330000010,-77.600971630000004
4968,4968,163.221347919999999,-77.614673040000000
4969,4969,163.008447929999988,-77.606809589999997
4970,4970,163.209672189999992,-77.590476740000000
4971,4971,163.079627920000007,-77.636264409999995
4972,4972,163.027485200000001,-77.606438100000005
4973,4973,163.177023020000007,-77.643936049999994
4974,4974,163.311109640000012,-77.617833849999997
4975,4975,163.265072620000012,-77.591651979999995
4976,4976,163.198692620000003,-77.612267020000004
4977,4977,162.986783239999994,-77.619472230000000
4978,4978,163.038211259999997,-77.630727690000001
4979,4979,163.242626800000011,-77.590977429999995
4980,4980,163.246257310000004,-77.619050580000007
4981,4981,163.179411979999998,-77.596306060000003
4982,4982,163.088424049999986,-77.600646659999995
4983,4983,163.181932649999993,-77.592243330000002
4984,4984,163.096313670000001,-77.649459699999994
4985,4985,163.145679840000014,-77.640977430000007
4986,4986,163.079212060000003,-77.624581469999995
4987,4987,163.320218369999992,-77.600347670000005
4988,4988,163.216087890000011,-77.600355859999993
4989,4989,163.261369470000005,-77.594451789999994
4990,4990,163.120832809999996,-77.638634670000002
4991,4991,163.049030829999992,-77.607226830000002
4992,4992,163.063934910000000,-77.605162149999998
4993,4993,163.292245780000002,-77.609044690000005
4994,4994,163.035911489999989,-77.634274079999997
4995,4995,163.059394590000011,-77.609822980000004
4996,4996,163.261162299999995,-77.631989379999993
4997,4997,163.146761830000003,-77.627651670000006
4998,4998,163.264367969999995,-77.621834489999998
4999,4999,163.093166590000010,-77.600223319999998
5000,5000,163.021428839999999,-77.618050470000000
5001,5001,163.248036780000007,-77.613559839999994
5002,5002,163.017699889999989,-77.603328059999996
5003,5003,163.229941880000013,-77.627519449999994
5004,5004,163.052461490000013,-77.630475500000003
5005,5005,163.274771200000004,-77.629048170000004
5006,5006,163.167304910000013,-77.643071359999993
5007,5007,163.221306410000011,-77.622776380000005
5008,5008,163.187175010000004,-77.587926719999999
5009,5009,163.113240730000001,-77.647256979999995
5010,5010,163.191905149999997,-77.623251859999996
5011,5011,163.163338710000005,-77.609351099999998
5012,5012,163.181134350000008,-77.637216920000000
5013,5013,163.272031569999996,-77.627342389999995
5014,5014,163.163523529999992,-77.645587559999996
5015,5015,163.331085050000013,-77.616438250000002
5016,5016,163.075135649999993,-77.613674639999999
5017,5017,163.161328459999993,-77.603555069999999
5018,5018,163.191347000000007,-77.594371129999999
5019,5019,163.245010729999990,-77.606503020000005
5020,5020,163.275572110000013,-77.596870910000007
5021,5021,163.269178140000008,-77.607986460000006
5022,5022,163.278801060000006,-77.611021149999999
5023,5023,163.167327000000000,-77.613523670000006
5024,5024,163.238148340000009,-77.618743260000002
5025,5025,163.084429370000009,-77.623490770000004
5026,5026,162.996741549999996,-77.611761810000004
5027,5027,163.194654950000000,-77.586093360000007
5028,5028,163.156277009999997,-77.631233780000002
